Season,Date,HomeTeam,AwayTeam,Bet_On,Model_Prob,B365_Odds,Kelly_Fraction,Edge,Actual_Goals,Won,Bankroll_Full,Bankroll_Half,Bankroll_Quarter
2019,2019-09-15,Pisa,Cremonese,Under 2.5,0.8837,1.53,0.6641,0.2301,5,False,920.0,920.0,920.0
2019,2019-09-21,Spezia,Perugia,Under 2.5,0.8277,1.66,0.5667,0.2253,4,False,846.4,846.4,846.4
2019,2019-09-24,Virtus Entella,Venezia,Under 2.5,0.8161,1.72,0.5607,0.2347,2,True,895.15264,895.15264,895.15264
2019,2019-09-24,Cosenza,Livorno,Under 2.5,0.9567,1.47,0.8647,0.2765,2,True,928.8103792640001,928.8103792640001,928.8103792640001
2019,2019-09-28,Frosinone,Cosenza,Under 2.5,0.8079,1.7,0.5335,0.2197,2,True,980.8237605027841,980.8237605027841,980.8237605027841
2019,2019-09-29,Benevento,Virtus Entella,Under 2.5,0.8508,1.75,0.652,0.2794,2,True,1039.6731861329513,1039.6731861329513,1039.6731861329513
2019,2019-10-05,Cosenza,Venezia,Under 2.5,0.8239,1.61,0.5352,0.2028,2,True,1090.4092376162394,1090.4092376162394,1090.4092376162394
2019,2019-10-05,Crotone,Virtus Entella,Under 2.5,0.8521,1.61,0.6097,0.231,4,False,1003.1764986069402,1003.1764986069402,1003.1764986069402
2019,2019-10-18,Cittadella,Cosenza,Under 2.5,0.7226,1.8,0.3758,0.167,4,False,922.922378718385,922.922378718385,922.922378718385
2019,2019-10-19,Benevento,Perugia,Under 2.5,0.6977,1.85,0.3421,0.1572,1,True,985.6811004712351,985.6811004712351,985.6811004712351
2019,2019-12-07,Chievo,Cremonese,Under 2.5,0.757,1.7,0.4098,0.1687,1,True,1040.8792420976242,1040.8792420976242,1040.8792420976242
2019,2019-12-29,Empoli,Livorno,Under 2.5,0.7248,1.9,0.4191,0.1985,2,True,1115.822547528653,1115.822547528653,1115.822547528653
2019,2020-01-18,Cremonese,Venezia,Under 2.5,0.8242,1.5,0.4725,0.1575,0,True,1160.4554494297993,1160.4554494297993,1160.4554494297993
2019,2020-01-31,Cremonese,Pisa,Under 2.5,0.7817,1.61,0.424,0.1606,7,False,1067.6190134754154,1067.6190134754154,1067.6190134754154
2019,2020-03-09,Chievo,Cosenza,Under 2.5,0.7871,1.57,0.4135,0.1501,2,True,1116.3024404898943,1116.3024404898943,1116.3024404898943
2019,2020-06-29,Chievo,Frosinone,Under 2.5,0.8505,1.53,0.5685,0.1969,2,True,1163.6336639666658,1163.6336639666658,1163.6336639666658
2019,2020-07-03,Perugia,Pordenone,Under 2.5,0.811,1.57,0.4795,0.1741,3,False,1070.5429708493325,1070.5429708493325,1070.5429708493325
2019,2020-07-10,Pescara,Perugia,Under 2.5,0.7288,1.85,0.4098,0.1883,4,False,984.8995331813859,984.8995331813859,984.8995331813859
2019,2020-07-31,Venezia,Perugia,Under 2.5,0.7768,1.61,0.4109,0.1557,4,False,906.1075705268751,906.1075705268751,906.1075705268751
2020,2020-10-03,Ascoli,Lecce,Under 2.5,1.0,1.8,1.0,0.4444,2,True,964.0984550405951,964.0984550405951,964.0984550405951
2020,2020-10-03,Empoli,Monza,Under 2.5,1.0,1.72,1.0,0.4186,0,True,1019.6305260509334,1019.6305260509334,1019.6305260509334
2020,2020-10-03,Vicenza,Pordenone,Under 2.5,0.926,1.66,0.8138,0.3236,2,True,1073.4670178264228,1073.4670178264228,1073.4670178264228
2020,2020-10-03,Spal,Cosenza,Under 2.5,1.0,1.6,1.0,0.375,2,True,1124.993434682091,1124.993434682091,1124.993434682091
2020,2020-10-16,Brescia,Lecce,Under 2.5,0.736,1.9,0.4426,0.2096,3,False,1034.9939599075237,1034.9939599075237,1034.9939599075237
2020,2020-10-17,Pordenone,Spal,Under 2.5,0.9077,1.7,0.7758,0.3195,6,False,952.1944431149218,952.1944431149218,952.1944431149218
2020,2020-10-20,Venezia,Pescara,Under 2.5,0.7975,1.6,0.4599,0.1725,4,False,876.018887665728,876.018887665728,876.018887665728
2020,2020-10-20,Pisa,Monza,Under 2.5,1.0,1.75,1.0,0.4286,2,True,928.5800209256716,928.5800209256716,928.5800209256716
2020,2020-10-21,Lecce,Cremonese,Under 2.5,0.8067,1.75,0.5491,0.2353,4,False,854.2936192516179,854.2936192516179,854.2936192516179
2020,2020-10-24,Monza,Chievo,Under 2.5,0.9741,1.57,0.9288,0.3372,3,False,785.9501297114884,785.9501297114884,785.9501297114884
2020,2020-11-07,Monza,Frosinone,Under 2.5,0.8462,1.65,0.6095,0.2401,2,True,826.8195364564858,826.8195364564858,826.8195364564858
2020,2020-12-05,Frosinone,Chievo,Under 2.5,0.8853,1.61,0.6972,0.2642,5,False,760.6739735399669,760.6739735399669,760.6739735399669
2020,2020-12-15,Ascoli,Cosenza,Under 2.5,0.752,1.75,0.4214,0.1806,3,False,699.8200556567696,699.8200556567696,699.8200556567696
2020,2020-12-27,Frosinone,Pordenone,Under 2.5,0.7736,1.7,0.4501,0.1853,2,True,739.0099787735487,739.0099787735487,739.0099787735487
2020,2021-01-16,Monza,Cosenza,Under 2.5,0.7499,1.95,0.4867,0.2371,4,False,679.8891804716648,679.8891804716648,679.8891804716648
2020,2021-01-18,Spal,Reggiana,Under 2.5,0.6526,2.0,0.3052,0.1526,2,True,734.2803149093979,734.2803149093979,731.7647249416527
2020,2021-01-23,Cosenza,Pordenone,Under 2.5,0.8323,1.61,0.5574,0.2112,0,True,770.1131942769765,770.1131942769765,767.4748435188054
2020,2021-02-06,Cosenza,Spal,Under 2.5,0.8115,1.7,0.5421,0.2232,2,True,813.2395331564871,813.2395331564871,810.4534347558586
2020,2021-02-06,Frosinone,Venezia,Under 2.5,0.8464,1.57,0.577,0.2095,3,False,748.1803705039681,748.1803705039681,745.6171599753899
2020,2021-02-09,Cittadella,Cosenza,Under 2.5,0.6693,1.95,0.3213,0.1565,2,True,805.0420786622697,805.0420786622697,802.2840641335196
2020,2021-02-09,Venezia,Cremonese,Under 2.5,0.8175,1.61,0.5184,0.1964,4,False,740.6387123692881,740.6387123692881,738.101339002838
2020,2021-02-09,Spal,Pordenone,Under 2.5,0.7425,1.7,0.3746,0.1543,4,False,681.3876153797451,681.3876153797451,679.0532318826109
2020,2021-02-14,Reggiana,Ascoli,Under 2.5,0.7674,1.66,0.415,0.165,1,True,717.3648814717956,717.3648814717956,714.9072425260127
2020,2021-02-15,Cosenza,Reggina,Under 2.5,0.8253,1.6,0.5342,0.2003,4,False,659.975690954052,659.975690954052,657.7146631239317
2020,2021-03-16,Cittadella,Salernitana,Under 2.5,0.8165,1.66,0.5386,0.2141,0,True,694.8224074364259,694.8224074364259,692.4419973368753
2020,2021-03-16,Pescara,Ascoli,Under 2.5,0.8277,1.53,0.5027,0.1741,5,False,639.2366148415118,639.2366148415118,637.0466375499252
2020,2021-03-21,Salernitana,Brescia,Under 2.5,0.8506,1.72,0.6431,0.2692,1,True,676.056643856383,676.056643856383,673.7405238728008
2020,2021-04-05,Cittadella,Reggina,Under 2.5,0.8063,1.57,0.4665,0.1694,2,True,706.8848268162341,706.8848268162341,704.4630917614006
2020,2021-04-05,Salernitana,Frosinone,Under 2.5,0.7956,1.57,0.4369,0.1586,1,True,739.1187749190543,739.1187749190543,736.5866087457205
2020,2021-04-10,Virtus Entella,Salernitana,Under 2.5,0.9101,1.61,0.7628,0.289,3,False,679.98927292553,679.98927292553,677.6596800460628
2020,2021-04-10,Frosinone,Cittadella,Under 2.5,0.8465,1.61,0.595,0.2254,2,True,713.172749444296,713.172749444296,710.7294724323107
2020,2021-04-17,Cittadella,Chievo,Under 2.5,0.8013,1.65,0.4957,0.1953,1,True,750.2577324153993,750.2577324153993,747.6874049987908
2020,2021-05-01,Salernitana,Monza,Under 2.5,0.8575,1.66,0.6415,0.2551,4,False,690.2371138221674,690.2371138221674,687.8724125988875
2020,2021-05-04,Cittadella,Virtus Entella,Under 2.5,0.809,1.95,0.6079,0.2961,1,True,742.6951344726522,742.6951344726522,740.150715956403
2020,2021-05-07,Virtus Entella,Chievo,Under 2.5,0.696,1.85,0.3383,0.1554,4,False,683.27952371484,683.27952371484,680.9386586798908
2021,2021-08-29,Cittadella,Crotone,Under 2.5,0.8179,1.8,0.5904,0.2624,6,False,628.6171618176528,628.6171618176528,626.4635659854995
2021,2021-11-01,Spal,Perugia,Under 2.5,0.7475,1.72,0.3968,0.1661,3,False,578.3277888722406,578.3277888722406,576.3464807066596
2021,2021-11-06,Benevento,Frosinone,Under 2.5,0.8327,1.9,0.6468,0.3064,5,False,532.0615657624613,532.0615657624613,530.2387622501268
2021,2021-12-05,Alessandria,Cittadella,Under 2.5,0.7761,1.61,0.4089,0.1549,1,True,558.0261701716695,558.0261701716695,556.114413847933
2021,2021-12-11,Cittadella,Ascoli,Under 2.5,0.7749,1.66,0.4338,0.1725,2,True,587.4899519567336,587.4899519567336,585.4772548991039
2021,2021-12-12,Parma,Perugia,Under 2.5,0.7755,1.65,0.4302,0.1695,2,True,618.0394294584838,618.0394294584838,615.9220721538572
2021,2021-12-19,Alessandria,Parma,Under 2.5,0.75,1.7,0.3928,0.1617,2,True,652.6496375081589,652.6496375081589,650.4137081944732
2021,2021-12-19,Brescia,Cittadella,Under 2.5,0.8494,1.75,0.6485,0.2779,2,True,691.8086157586484,691.8086157586484,689.4385306861416
2021,2022-02-12,Parma,Pordenone,Under 2.5,0.7896,1.7,0.4889,0.2013,5,False,636.4639264979565,636.4639264979565,634.2834482312503
2021,2022-03-20,Pisa,Cittadella,Under 2.5,0.8025,1.6,0.4734,0.1775,1,True,667.0141949698585,667.0141949698585,664.7290537463504
2021,2022-04-02,Cremonese,Reggina,Under 2.5,0.7061,1.85,0.3603,0.1655,2,True,712.3711602278089,712.3711602278089,709.9306294011022
2021,2022-04-06,Cittadella,Perugia,Under 2.5,0.8119,1.53,0.4571,0.1583,0,True,742.575697421468,742.575697421468,740.031688087709
2021,2022-04-30,Cittadella,Brescia,Under 2.5,0.802,1.7,0.5192,0.2138,1,True,784.1599364770702,784.1599364770702,781.4734626206207
2021,2022-05-06,Brescia,Reggina,Under 2.5,0.7711,2.3,0.595,0.3363,3,False,721.4271415589046,721.4271415589046,718.9555856109711
2022,2022-08-13,Cittadella,Pisa,Under 2.5,0.7601,1.65,0.3909,0.154,7,False,663.7129702341922,663.7129702341922,661.4391387620934
2022,2022-08-21,Cosenza,Modena,Under 2.5,0.8901,1.66,0.7237,0.2877,3,False,610.6159326154568,610.6159326154568,608.524007661126
2022,2022-09-03,Genoa,Parma,Under 2.5,0.7707,1.9,0.516,0.2444,6,False,561.7666580062203,561.7666580062203,559.842087048236
2022,2022-09-03,Brescia,Perugia,Under 2.5,0.8014,1.72,0.5255,0.22,3,False,516.8253253657226,516.8253253657226,515.0547200843771
2022,2022-10-15,Cosenza,Genoa,Under 2.5,0.7724,1.83,0.4983,0.226,3,False,475.4792993364648,475.4792993364648,473.8503424776269
2022,2022-11-12,Parma,Cittadella,Under 2.5,0.8244,1.61,0.5365,0.2033,4,False,437.44095538954764,437.44095538954764,435.94231507941674
2022,2022-12-04,Genoa,Cittadella,Under 2.5,0.8223,1.61,0.5309,0.2012,1,True,458.78807401255756,458.78807401255756,457.21630005529227
2022,2022-12-18,Genoa,Frosinone,Under 2.5,0.7667,1.65,0.4078,0.1606,1,True,482.64505386121056,482.64505386121056,480.99154765816746
2022,2022-12-18,Parma,Spal,Under 2.5,0.7305,1.73,0.3612,0.1524,1,True,510.83152500670525,510.83152500670525,509.0814540414044
2022,2023-01-21,Reggina,Ternana,Under 2.5,0.7727,1.75,0.4697,0.2013,3,False,469.96500300616884,469.96500300616884,468.35493771809206
2022,2023-01-21,Benevento,Genoa,Under 2.5,0.8198,1.53,0.4797,0.1662,3,False,432.3678027656753,432.3678027656753,430.88654270064467
2022,2023-02-10,Genoa,Palermo,Under 2.5,0.803,1.7,0.5217,0.2148,2,True,456.58039972055315,456.58039972055315,455.0161890918808
2022,2023-02-18,Benevento,Brescia,Under 2.5,0.7891,1.62,0.4489,0.1718,1,True,479.2267875466926,479.2267875466926,477.5849920708381
2022,2023-02-26,Ascoli,Benevento,Under 2.5,0.8141,1.65,0.5281,0.208,0,True,504.1465804991206,504.1465804991206,502.41941165852165
2022,2023-03-01,Benevento,Sudtirol,Under 2.5,0.8746,1.48,0.6135,0.199,2,True,523.5058091902869,523.5058091902869,521.7123170662089
2022,2023-03-05,Ternana,Benevento,Under 2.5,0.7949,1.8,0.5384,0.2393,4,False,481.6253444550639,481.6253444550639,479.9753317009122
2022,2023-03-05,Brescia,Cagliari,Under 2.5,0.7732,1.62,0.4075,0.156,2,True,505.5139615400351,505.5139615400351,503.7821081532774
2022,2023-03-10,Cagliari,Ascoli,Under 2.5,0.8889,1.5,0.6666,0.2222,5,False,465.0728446168323,465.0728446168323,463.4795395010152
2022,2023-04-10,Pisa,Cagliari,Under 2.5,0.7894,1.67,0.475,0.1906,0,True,490.0007490882945,490.0007490882945,488.3220428182696
2022,2023-04-16,Ternana,Pisa,Under 2.5,0.8303,1.7,0.5878,0.242,3,False,450.80068916123093,450.80068916123093,449.25627939280804
2022,2023-04-23,Pisa,Bari,Under 2.5,0.8199,1.5,0.4597,0.1532,3,False,414.73663402833245,414.73663402833245,413.3157770413834
2022,2023-05-06,Ternana,Sudtirol,Under 2.5,0.7832,1.62,0.4334,0.1659,1,True,435.3075710761377,435.3075710761377,433.816239582636
2022,2023-05-13,Sudtirol,Cittadella,Under 2.5,0.8303,1.5,0.4908,0.1636,2,True,452.7198739191832,452.7198739191832,451.16888916594144
2022,2023-05-19,Modena,Sudtirol,Under 2.5,0.8413,1.67,0.6043,0.2425,3,False,416.50228400564856,416.50228400564856,415.0753780326661
2023,2023-08-20,Sudtirol,Spezia,Under 2.5,0.8053,1.53,0.4379,0.1517,6,False,383.18210128519667,383.18210128519667,381.8693477900528
2023,2023-08-27,Catanzaro,Ternana,Under 2.5,1.0,1.7,1.0,0.4118,3,False,352.5275331823809,352.5275331823809,351.31979996684856
2023,2023-09-26,Lecco,FeralpiSalo,Under 2.5,0.9994,1.57,0.9984,0.3625,3,False,324.32533052779047,324.32533052779047,323.2142159695007
2023,2023-09-30,FeralpiSalo,Spezia,Under 2.5,0.7816,1.62,0.4293,0.1643,3,False,298.37930408556724,298.37930408556724,297.3570786919406
2023,2023-10-01,Cittadella,Lecco,Under 2.5,0.7811,1.75,0.4893,0.2097,3,False,274.50895975872186,274.50895975872186,273.5685123965854
2023,2023-10-29,Brescia,Bari,Under 2.5,0.8285,1.5,0.4856,0.1619,3,False,252.54824297802412,252.54824297802412,251.68303140485855
2023,2023-11-08,Lecco,Spezia,Under 2.5,0.7356,1.88,0.4351,0.2037,0,True,270.327639283677,270.327639283677,269.4015168157606
2023,2023-11-12,Spezia,Ternana,Under 2.5,0.8408,1.9,0.664,0.3145,4,False,248.70142814098284,248.70142814098284,247.84939547049976
2023,2024-02-10,Cremonese,Reggiana,Under 2.5,0.6696,1.93,0.3143,0.1515,2,True,267.204814394672,267.204814394672,265.96092808215764
2023,2024-04-13,Cremonese,Ternana,Under 2.5,0.6831,2.1,0.395,0.2069,3,False,245.8284292430982,245.8284292430982,244.68405383558502
2023,2024-04-13,Lecco,Reggiana,Under 2.5,0.8194,1.67,0.5499,0.2206,1,True,259.0048330505283,259.0048330505283,257.7991191211724
2023,2024-04-27,Ternana,Ascoli,Under 2.5,0.8586,1.67,0.6476,0.2598,1,True,272.8874921020366,272.8874921020366,271.61715190606725
2023,2024-05-01,Sudtirol,Ternana,Under 2.5,0.8548,1.57,0.6002,0.2179,7,False,251.05649273387368,251.05649273387368,249.88777975358187
2023,2024-05-01,Reggiana,Modena,Under 2.5,0.822,1.5,0.466,0.1553,1,True,261.09875244322865,261.09875244322865,259.8832909437251
2023,2024-05-05,Cosenza,Spezia,Under 2.5,0.7729,1.65,0.4235,0.1668,4,False,240.21085224777036,240.21085224777036,239.0926276682271
2023,2024-05-10,Reggiana,Parma,Under 2.5,0.7202,2.1,0.4659,0.244,2,True,261.3494072455741,261.3494072455741,260.13277890303107
2023,2024-05-10,Lecco,Modena,Under 2.5,0.8013,2.0,0.6025,0.3013,5,False,240.4414546659282,240.4414546659282,239.32215659078858
2023,2024-05-10,Cremonese,Cittadella,Under 2.5,0.8423,2.2,0.7108,0.3877,3,False,221.20613829265395,221.20613829265395,220.1763840635255
2024,2024-08-31,Modena,Cittadella,Under 2.5,0.7696,1.62,0.3979,0.1523,1,True,232.17796275196957,232.17796275196957,231.09713271307635
2024,2024-10-26,Palermo,Reggiana,Under 2.5,0.7308,1.75,0.3719,0.1594,2,True,246.10864051708774,246.10864051708774,244.96296067586093
2024,2024-11-02,Bari,Reggiana,Under 2.5,0.8531,1.67,0.6338,0.2543,4,False,226.4199492757207,226.4199492757207,225.36592382179205
2024,2024-11-08,Frosinone,Palermo,Under 2.5,0.7493,1.75,0.4151,0.1779,2,True,240.00514623226394,240.00514623226394,238.88787925109958
2024,2024-11-10,Salernitana,Bari,Under 2.5,0.7231,1.75,0.3538,0.1516,2,True,254.4054550061998,254.4054550061998,253.22115200616554
2024,2024-11-23,Catanzaro,Mantova,Under 2.5,0.7252,1.85,0.4018,0.1846,4,False,234.0530186057038,234.0530186057038,232.9634598456723
2024,2024-12-01,Salernitana,Carrarese,Under 2.5,0.7608,1.67,0.4038,0.162,5,False,215.3287771172475,215.3287771172475,214.3263830580185
2024,2024-12-21,Mantova,Frosinone,Under 2.5,0.774,1.67,0.4366,0.1752,4,False,198.1024749478677,198.1024749478677,197.18027241337703
2024,2024-12-26,Palermo,Bari,Under 2.5,0.7168,1.83,0.3756,0.1704,1,True,211.2564792844061,211.2564792844061,210.27304250162527
2024,2024-12-29,Carrarese,Cesena,Under 2.5,0.8134,1.53,0.4615,0.1598,2,True,220.21375400606493,220.21375400606493,219.18861950369418
2024,2025-02-15,Carrarese,Salernitana,Under 2.5,0.8068,1.6,0.4847,0.1818,5,False,202.59665368557972,202.59665368557972,201.65352994339864
2024,2025-05-01,Cittadella,Brescia,Under 2.5,0.7977,1.7,0.5086,0.2094,1,True,213.9420662919722,213.9420662919722,212.94612762022896
2024,2025-05-09,Sampdoria,Salernitana,Under 2.5,0.7421,1.7,0.3736,0.1538,1,True,225.92282200432265,225.92282200432265,224.87111076696178
2025,2025-09-27,Bari,Sampdoria,Under 2.5,0.8,1.62,0.4774,0.1827,2,True,237.12859397573706,237.12859397573706,236.02471786100307
2025,2025-10-25,Catanzaro,Palermo,Under 2.5,0.827,1.67,0.5689,0.2282,1,True,249.83868661283657,249.83868661283657,248.67564273835282
2025,2025-10-28,Palermo,Monza,Under 2.5,0.8302,1.65,0.5689,0.2241,3,False,229.85159168380963,229.85159168380963,228.7815913192846
2025,2025-10-29,Mantova,Catanzaro,Under 2.5,0.8018,1.8,0.554,0.2462,4,False,211.46346434910487,211.46346434910487,210.47906401374183
2025,2025-12-27,Juve Stabia,Sudtirol,Under 2.5,0.7965,1.57,0.4395,0.1596,1,True,221.10619832342405,221.10619832342405,220.07690933276845
2025,2026-01-10,Sudtirol,Spezia,Under 2.5,0.7897,1.62,0.4504,0.1724,3,False,203.41770245755012,203.41770245755012,202.470756586147
2025,2026-01-25,Sudtirol,Padova,Under 2.5,0.86,1.6,0.6267,0.235,3,False,187.1442862609461,187.1442862609461,186.27309605925524
2025,2026-02-07,Modena,Sampdoria,Under 2.5,0.8269,1.62,0.5478,0.2096,3,False,172.17274336007043,172.17274336007043,171.3712483745148
2025,2026-02-11,Bari,Spezia,Under 2.5,0.8201,1.57,0.5044,0.1831,0,True,180.02382045728964,180.02382045728964,179.1857773003927
2025,2026-02-15,Bari,Sudtirol,Under 2.5,0.8363,1.53,0.5273,0.1827,3,False,165.62191482070648,165.62191482070648,164.85091511636128
